id,filing_id,seq,description,doc_name,doc_link,doc_type,size,update_ts
772330,207957,4,"EXHIBIT 4.2",a11263exv4w2.txt,/Archives/edgar/data/1329621/000089256905000575/a11263exv4w2.txt,EX-4.2,142700,"2021-05-25 17:00:25"
772331,207957,5,"EXHIBIT 4.3",a11263exv4w3.txt,/Archives/edgar/data/1329621/000089256905000575/a11263exv4w3.txt,EX-4.3,245389,"2021-05-25 17:00:25"
772332,207957,6,"EXHIBIT 4.4",a11263exv4w4.txt,/Archives/edgar/data/1329621/000089256905000575/a11263exv4w4.txt,EX-4.4,27269,"2021-05-25 17:00:25"
772333,207957,7,"EXHIBIT 10.1",a11263exv10w1.txt,/Archives/edgar/data/1329621/000089256905000575/a11263exv10w1.txt,EX-10.1,75111,"2021-05-25 17:00:25"
772334,207957,8,"EXHIBIT 10.2",a11263exv10w2.txt,/Archives/edgar/data/1329621/000089256905000575/a11263exv10w2.txt,EX-10.2,136320,"2021-05-25 17:00:25"
772335,207957,0,"Complete submission text file",0000892569-05-000575.txt,/Archives/edgar/data/1329621/000089256905000575/0000892569-05-000575.txt, ,1042286,"2021-05-25 17:00:25"
773885,208340,1,"MATS 2005-1 FORM 8-K",form8k_1005.htm,/Archives/edgar/data/1330368/000101996505000295/form8k_1005.htm,8-K,10647,"2021-05-25 17:02:35"
773886,208340,2,"MATS 2005-1 DISTRIBUTION REPORT",ex991_1005.htm,/Archives/edgar/data/1330368/000101996505000295/ex991_1005.htm,"EX-99.1 CHARTER",47035,"2021-05-25 17:02:35"
773887,208340,0,"Complete submission text file",0001019965-05-000295.txt,/Archives/edgar/data/1330368/000101996505000295/0001019965-05-000295.txt, ,59247,"2021-05-25 17:02:35"
774813,208576,1,"CURRENT REPORT",b411043_8k.txt,/Archives/edgar/data/1311824/000112528206000222/b411043_8k.txt,8-K,6355,"2021-05-25 17:03:53"
774814,208576,2,EX20-1,b411043_ex20-1.txt,/Archives/edgar/data/1311824/000112528206000222/b411043_ex20-1.txt,EX-20.1,6481,"2021-05-25 17:03:53"
774815,208576,3,EX20-2,b411043_ex20-2.txt,/Archives/edgar/data/1311824/000112528206000222/b411043_ex20-2.txt,EX-20.2,6478,"2021-05-25 17:03:53"
774816,208576,4,"EXHIBIT 99",b411043_ex99.txt,/Archives/edgar/data/1311824/000112528206000222/b411043_ex99.txt,EX-99,41063,"2021-05-25 17:03:53"
774817,208576,0,"Complete submission text file",0001125282-06-000222.txt,/Archives/edgar/data/1311824/000112528206000222/0001125282-06-000222.txt, ,62483,"2021-05-25 17:03:53"
775170,208669,1,NULL,c38473_8-k.txt,/Archives/edgar/data/1330952/000093041305005330/c38473_8-k.txt,8-K,5478,"2021-05-25 17:04:23"
775171,208669,2,NULL,c38473_ex99-1.txt,/Archives/edgar/data/1330952/000093041305005330/c38473_ex99-1.txt,EX-99.1,2608,"2021-05-25 17:04:23"
775172,208669,0,"Complete submission text file",0000930413-05-005330.txt,/Archives/edgar/data/1330952/000093041305005330/0000930413-05-005330.txt, ,9677,"2021-05-25 17:04:23"
775276,208703,1,"REMARKETING PROSUPP",sl10121120055-424.htm,/Archives/edgar/data/949114/000091412111000368/sl10121120055-424.htm,424B2,3633669,"2021-05-25 17:04:35"
775283,208703,0,"Complete submission text file",0000914121-11-000368.txt,/Archives/edgar/data/949114/000091412111000368/0000914121-11-000368.txt, ,4468015,"2021-05-25 17:04:36"
775546,208767,1,8-K,form8k.htm,/Archives/edgar/data/1330979/000114036117038600/form8k.htm,8-K,22490,"2021-05-25 17:04:58"
775547,208767,2,"EXHIBIT 99.1",ex99_1.htm,/Archives/edgar/data/1330979/000114036117038600/ex99_1.htm,EX-99.1,1748792,"2021-05-25 17:04:58"
775552,208767,0,"Complete submission text file",0001140361-17-038600.txt,/Archives/edgar/data/1330979/000114036117038600/0001140361-17-038600.txt, ,2163382,"2021-05-25 17:04:58"
775802,208825,1,8K3,gc05m209.htm,/Archives/edgar/data/1331032/000102024205000991/gc05m209.htm,8-K,408149,"2021-05-25 17:05:33"
775803,208825,0,"Complete submission text file",0001020242-05-000991.txt,/Archives/edgar/data/1331032/000102024205000991/0001020242-05-000991.txt, ,409545,"2021-05-25 17:05:33"
776500,209108,1,NULL,efc5-1544_5733331form8k.txt,/Archives/edgar/data/1331529/000090514805003722/efc5-1544_5733331form8k.txt,8-K,5434,"2021-05-25 17:08:18"
776503,209108,2,NULL,efc5-1544_5733640ex991.txt,/Archives/edgar/data/1331529/000090514805003722/efc5-1544_5733640ex991.txt,EX-99.1,182046,"2021-05-25 17:08:18"
776504,209108,0,"Complete submission text file",0000905148-05-003722.txt,/Archives/edgar/data/1331529/000090514805003722/0000905148-05-003722.txt, ,189136,"2021-05-25 17:08:18"
776586,209157,1,LETTER,signwmalt2005_5.htm,/Archives/edgar/data/1331561/000134356505000047/signwmalt2005_5.htm,8-K,7740,"2021-05-25 17:08:45"
776587,209157,2,EXHIBIT,wmalt2005_5.htm,/Archives/edgar/data/1331561/000134356505000047/wmalt2005_5.htm,EX-99,323266,"2021-05-25 17:08:45"
776588,209157,0,"Complete submission text file",0001343565-05-000047.txt,/Archives/edgar/data/1331561/000134356505000047/0001343565-05-000047.txt, ,332495,"2021-05-25 17:08:45"
777912,209575,1,"CURRENT REPORT",ms5720419-8k.txt,/Archives/edgar/data/1331763/000091412106003143/ms5720419-8k.txt,8-K,4971,"2021-05-25 17:11:09"
777913,209575,2,SCHEDULE,ms5720419-ex99_1.txt,/Archives/edgar/data/1331763/000091412106003143/ms5720419-ex99_1.txt,EX-99.1,5074620,"2021-05-25 17:11:09"
777914,209575,0,"Complete submission text file",0000914121-06-003143.txt,/Archives/edgar/data/1331763/000091412106003143/0000914121-06-003143.txt, ,5081102,"2021-05-25 17:11:09"
778322,209735,1,"DEFINITIVE MATERIALS",file001.htm,/Archives/edgar/data/809940/000095013605003894/file001.htm,424B5,915259,"2021-05-25 17:12:03"
778323,209735,0,"Complete submission text file",0000950136-05-003894.txt,/Archives/edgar/data/809940/000095013605003894/0000950136-05-003894.txt, ,917554,"2021-05-25 17:12:03"
778458,209796,1,NULL,cw0507_8k0507.txt,/Archives/edgar/data/1331961/000107178705000713/cw0507_8k0507.txt,8-K,20813,"2021-05-25 17:12:23"
778459,209796,0,"Complete submission text file",0001071787-05-000713.txt,/Archives/edgar/data/1331961/000107178705000713/0001071787-05-000713.txt, ,22317,"2021-05-25 17:12:23"
779474,210177,1,"ANNNUAL REPORT",c01399be10vk.htm,/Archives/edgar/data/1332209/000095013706003702/c01399be10vk.htm,10-K,22130,"2021-05-25 17:14:34"
779475,210177,2,"SECTION 302 CERTIFICATION",c01399bexv31w1.htm,/Archives/edgar/data/1332209/000095013706003702/c01399bexv31w1.htm,EX-31.1,3952,"2021-05-25 17:14:34"
779476,210177,3,"ANNUAL STATEMENT OF COMPLIANCE",c01399bexv99w2.htm,/Archives/edgar/data/1332209/000095013706003702/c01399bexv99w2.htm,EX-99.2,2725,"2021-05-25 17:14:34"
779477,210177,4,"REPORT OF INDEPENDENT REGISTERED PUBLIC ACCOUNTING FIRM",c01399bexv99w3.htm,/Archives/edgar/data/1332209/000095013706003702/c01399bexv99w3.htm,EX-99.3,7582,"2021-05-25 17:14:34"
779478,210177,0,"Complete submission text file",0000950137-06-003702.txt,/Archives/edgar/data/1332209/000095013706003702/0000950137-06-003702.txt, ,37762,"2021-05-25 17:14:34"
