id,cik,filing,docs_link,filing_desc,effective,file_num,file_num_raw,filing_date,update_ts
251511,0001388635,10-D,/Archives/edgar/data/1388635/000105640408000266/0001056404-08-000266-index.htm,"Asset-Backed Issuer Distribution Report [Section 13 or 15(d) of the Securities Exchange Act of 1934]
Acc-no: 0001056404-08-000266 (34 Act)  Size: 101 KB            ",2008-01-09,333-132809-52,"333-132809-52
08520004         ",NULL,"2021-05-23 01:48:20"
105014,0001101295,305B2,/Archives/edgar/data/1101295/000095013603000660/0000950136-03-000660-index.htm,"Filing [Trust Indenture Act]
Acc-no: 0000950136-03-000660 Size: 12 KB            ",2003-03-26,333-75072,"333-75072
03617867         ",NULL,"2021-05-23 00:34:11"
271081,0001477336,FWP,/Archives/edgar/data/1477336/000119312514059019/0001193125-14-059019-index.htm,"Filing under Securities Act Rules 163/433 of free writing prospectuses
Acc-no: 0001193125-14-059019 Size: 9 KB            ",2014-02-19,NULL,,NULL,"2021-05-23 02:05:26"
11925,0000809767,10-Q,/Archives/edgar/data/809767/0000809767-97-000002-index.html,"Quarterly report [Sections 13 or 15(d)]
Acc-no: 0000809767-97-000002 Size: 12 KB            ",1997-05-08,033-11459,"033-11459
97597964         ",NULL,"2021-05-23 00:00:56"
116298,0001129987,FWP,/Archives/edgar/data/1129987/000110465917002483/0001104659-17-002483-index.htm,"Filing under Securities Act Rules 163/433 of free writing prospectuses
Acc-no: 0001104659-17-002483 (34 Act)  Size: 32 KB            ",2017-01-17,333-205966,"333-205966
17529489         ",NULL,"2021-05-23 00:40:09"
194007,0001307159,8-K/A,/Archives/edgar/data/1307159/000102024205000375/0001020242-05-000375-index.htm,"[Amend]
 Current report, item 8.01

Acc-no: 0001020242-05-000375 (34 Act)  Size: 411 KB            ",2005-03-22,333-117485-06,"333-117485-06
05695938         ",NULL,"2021-05-23 01:14:57"
84413,0001044642,EFFECT,/Archives/edgar/data/1044642/999999999511003014/9999999995-11-003014-index.htm,"Notice of Effectiveness
Acc-no: 9999999995-11-003014 (33 Act)  Size: 3 KB            ","2011-10-21 12:00:00",333-175744-02,"333-175744-02
111153332         ",NULL,"2021-05-23 00:24:41"
169969,0001269377,8-K,/Archives/edgar/data/1269377/000088237703001858/0000882377-03-001858-index.htm,"Current report, items 2, 5, and 7

Acc-no: 0000882377-03-001858 Size: 79 KB            ",2003-11-19,333-109503-01,"333-109503-01
031013319         ",NULL,"2021-05-23 01:02:08"
271233,0001477336,305B2,/Archives/edgar/data/1477336/000119312518014225/0001193125-18-014225-index.htm,"Filing [Trust Indenture Act]
Acc-no: 0001193125-18-014225 (33 Act)  Size: 1 MB            ",2018-01-19,333-204844,"333-204844
18535713         ",NULL,"2021-05-23 02:01:40"
317433,0001627213,10-D,/Archives/edgar/data/1627213/000162721316000043/0001627213-16-000043-index.htm,"Asset-Backed Issuer Distribution Report [Section 13 or 15(d) of the Securities Exchange Act of 1934]
Acc-no: 0001627213-16-000043 (34 Act)  Size: 402 KB            ",2016-05-26,333-186227-04,"333-186227-04
161677052         ",NULL,"2021-05-23 02:09:55"
207454,0001328989,8-K,/Archives/edgar/data/1328989/000090514809003587/0000905148-09-003587-index.htm,"Current report, items 8.01 and 9.01

Acc-no: 0000905148-09-003587 (34 Act)  Size: 57 KB            ",2009-11-25,001-32527,"001-32527
091206731         ",NULL,"2021-05-23 01:24:02"
69078,0001011663,8-K,/Archives/edgar/data/1011663/000091412102000326/0000914121-02-000326-index.htm,"Current report, items 5 and 7

Acc-no: 0000914121-02-000326 Size: 809 KB            ",2002-03-26,333-02209,"333-02209
02586310         ",NULL,"2021-05-23 00:22:10"
181217,0001285169,10-K,/Archives/edgar/data/1285169/000128549506000010/0001285495-06-000010-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]
Acc-no: 0001285495-06-000010 (34 Act)  Size: 29 KB            ",2006-03-31,333-100944-02,"333-100944-02
06728145         ",NULL,"2021-05-23 01:07:17"
224850,0001353166,CERTNYS,/Archives/edgar/data/1353166/999999999706010818/9999999997-06-010818-index.htm,"[Paper]
Certification by the New York Stock Exchange approving securities for listing
Acc-no: 9999999997-06-010818 (34 Act)  Size: 1 KB            ",2006-03-16,001-32752,"001-32752
06027962         ",NULL,"2021-05-23 01:35:02"
77687,0001022831,8-K,/Archives/edgar/data/1022831/0000950117-98-000863-index.html,"Current report, item 5

Acc-no: 0000950117-98-000863 Size: 27 KB            ",1998-04-24,333-08645-01,"333-08645-01
98600293         ",NULL,"2021-05-23 00:20:48"
315955,0001621466,10-D,/Archives/edgar/data/1621466/000105640421001760/0001056404-21-001760-index.htm,"Asset-Backed Issuer Distribution Report [Section 13 or 15(d) of the Securities Exchange Act of 1934]
Acc-no: 0001056404-21-001760 (34 Act)  Size: 2 MB            ",2021-03-03,333-195164-02,"333-195164-02
21707977         ",NULL,"2021-05-23 02:09:32"
6154,0000792428,424B5,/Archives/edgar/data/792428/0000889812-98-002333-index.html,"Prospectus [Rule 424(b)(5)]
Acc-no: 0000889812-98-002333 Size: 707 KB            ",1998-09-25,333-51151,"333-51151
98714656         ",NULL,"2021-05-23 00:01:39"
27880,0000877829,8-K,/Archives/edgar/data/877829/0000877829-97-000012-index.html,"Current report, item 5

Acc-no: 0000877829-97-000012 Size: 111 KB            ",1997-03-14,033-41850-01,"033-41850-01
97556433         ",NULL,"2021-05-23 00:02:45"
230299,0001358716,FWP,/Archives/edgar/data/1358716/000116231806000459/0001162318-06-000459-index.htm,"Filing under Securities Act Rules 163/433 of free writing prospectuses
Acc-no: 0001162318-06-000459 (34 Act)  Size: 974 KB            ",2006-04-07,333-127620-31,"333-127620-31
06749012         ",NULL,"2021-05-23 01:37:34"
162918,0001258361,FWP,/Archives/edgar/data/1258361/000153949718001450/0001539497-18-001450-index.htm,"Filing under Securities Act Rules 163/433 of free writing prospectuses
Acc-no: 0001539497-18-001450 Size: 10 MB            ",2018-09-12,NULL,,NULL,"2021-05-23 00:59:54"
150431,0001217013,25-NSE,/Archives/edgar/data/1217013/000087666114000050/0000876661-14-000050-index.htm,"Notification filed by national security exchange to report the removal from listing and registration of matured, redeemed or retired securities
Acc-no: 0000876661-14-000050 (34 Act)  Size: 3 KB            ",2014-02-13,001-31596,"001-31596
14603670         ",NULL,"2021-05-23 00:54:07"
332181,0001667926,UPLOAD,/Archives/edgar/data/1667926/000000000016073107/0000000000-16-073107-index.htm,"[Cover]
SEC-generated letter
Acc-no: 0000000000-16-073107 Size: 147 KB            ",2016-04-21,NULL,,NULL,"2021-05-23 02:13:34"
277712,0001510873,10-D,/Archives/edgar/data/1510873/000119312516614835/0001193125-16-614835-index.htm,"Asset-Backed Issuer Distribution Report [Section 13 or 15(d) of the Securities Exchange Act of 1934]
Acc-no: 0001193125-16-614835 (34 Act)  Size: 431 KB            ",2016-06-07,333-166301-03,"333-166301-03
161700216         ",NULL,"2021-05-23 01:59:19"
247481,0001383094,ABS-EE,/Archives/edgar/data/1383094/000095013121000730/0000950131-21-000730-index.htm,"Asset-Backed Electronic Exhibits
Acc-no: 0000950131-21-000730 (34 Act)  Size: 169 MB            ",2021-02-16,333-215494,"333-215494
21630251         ",NULL,"2021-05-23 01:47:43"
172661,0001274435,424B5,/Archives/edgar/data/1274435/000088237704000040/0000882377-04-000040-index.htm,"Prospectus [Rule 424(b)(5)]
Acc-no: 0000882377-04-000040 Size: 5 KB            ",2004-01-09,333-107958-05,"333-107958-05
04517547         ",NULL,"2021-05-23 01:03:33"
366070,0001792159,10-D,/Archives/edgar/data/1792159/000156459020005845/0001564590-20-005845-index.htm,"Asset-Backed Issuer Distribution Report [Section 13 or 15(d) of the Securities Exchange Act of 1934]
Acc-no: 0001564590-20-005845 (34 Act)  Size: 862 KB            ",2020-02-24,333-228592-04,"333-228592-04
20641651         ",NULL,"2021-05-23 02:24:26"
257121,0001395270,10-D,/Archives/edgar/data/1395270/000105640407002385/0001056404-07-002385-index.htm,"Asset-Backed Issuer Distribution Report [Section 13 or 15(d) of the Securities Exchange Act of 1934]
Acc-no: 0001056404-07-002385 (34 Act)  Size: 84 KB            ",2007-07-10,333-137620-10,"333-137620-10
07970962         ",NULL,"2021-05-23 01:50:50"
3346,0000352049,8-K,/Archives/edgar/data/352049/000103129605000159/0001031296-05-000159-index.htm,"Current report, items 8.01 and 9.01

Acc-no: 0001031296-05-000159 (34 Act)  Size: 69 KB            ",2005-05-19,001-03583,"001-03583
05842769         ",NULL,"2021-05-23 00:00:54"
357362,0001752363,10-D,/Archives/edgar/data/1752363/000105640418008171/0001056404-18-008171-index.htm,"Asset-Backed Issuer Distribution Report [Section 13 or 15(d) of the Securities Exchange Act of 1934]
Acc-no: 0001056404-18-008171 (34 Act)  Size: 2 MB            ",2018-12-03,333-206705-16,"333-206705-16
181213921         ",NULL,"2021-05-23 02:22:09"
220142,0001347185,10-D,/Archives/edgar/data/1347185/000119312516425668/0001193125-16-425668-index.htm,"Asset-Backed Issuer Distribution Report [Section 13 or 15(d) of the Securities Exchange Act of 1934]
Acc-no: 0001193125-16-425668 (34 Act)  Size: 273 KB            ",2016-01-11,333-140931,"333-140931
161334974         ",NULL,"2021-05-23 01:34:48"
220031,0001347185,10-D,/Archives/edgar/data/1347185/000119312515286087/0001193125-15-286087-index.htm,"Asset-Backed Issuer Distribution Report [Section 13 or 15(d) of the Securities Exchange Act of 1934]
Acc-no: 0001193125-15-286087 (34 Act)  Size: 268 KB            ",2015-08-11,333-140931,"333-140931
151043103         ",NULL,"2021-05-23 01:35:14"
174611,0001279661,8-K,/Archives/edgar/data/1279661/000113699910000053/0001136999-10-000053-index.htm,"Current report, item 8.01

Acc-no: 0001136999-10-000053 (34 Act)  Size: 260 KB            ",2010-03-23,333-64879-17,"333-64879-17
10698899         ",NULL,"2021-05-23 01:04:39"
285680,0001542830,10-D,/Archives/edgar/data/1542830/000105640417002018/0001056404-17-002018-index.htm,"Asset-Backed Issuer Distribution Report [Section 13 or 15(d) of the Securities Exchange Act of 1934]
Acc-no: 0001056404-17-002018 (34 Act)  Size: 1 MB            ",2017-05-02,333-172366-02,"333-172366-02
17803834         ",NULL,"2021-05-23 02:01:32"
335184,0001679327,FWP,/Archives/edgar/data/1679327/000153949716003393/0001539497-16-003393-index.htm,"Filing under Securities Act Rules 163/433 of free writing prospectuses
Acc-no: 0001539497-16-003393 (34 Act)  Size: 17 KB            ",2016-08-11,333-206705-05,"333-206705-05
161822412         ",NULL,"2021-05-23 02:14:43"
267275,0001419243,8-K,/Archives/edgar/data/1419243/000093041308000373/0000930413-08-000373-index.htm,"Current report, items 8.01 and 9.01

Acc-no: 0000930413-08-000373 (34 Act)  Size: 1 MB            ",2008-01-17,333-131356-06,"333-131356-06
08535704         ",NULL,"2021-05-23 01:55:52"
11682,0000808851,8-K,/Archives/edgar/data/808851/000116231805000740/0001162318-05-000740-index.htm,"Current report, item 8.01

Acc-no: 0001162318-05-000740 (34 Act)  Size: 227 KB            ",2005-08-31,333-82904,"333-82904
051061893         ",NULL,"2021-05-23 00:03:33"
19894,0000835271,8-K,/Archives/edgar/data/835271/000112528201502361/0001125282-01-502361-index.htm,"Current report, items 5 and 7

Acc-no: 0001125282-01-502361 Size: 91 KB            ",2001-10-30,000-28338-09,"000-28338-09
1770655         ",NULL,"2021-05-23 00:03:59"
331795,0001666268,424B2,/Archives/edgar/data/1666268/000183988221007754/0001839882-21-007754-index.htm,"Prospectus [Rule 424(b)(2)]
Acc-no: 0001839882-21-007754 (33 Act)  Size: 1 MB            ",2021-05-14,333-250103-01,"333-250103-01
21922899         ",NULL,"2021-05-23 02:13:50"
67035,0001005007,8-K,/Archives/edgar/data/1005007/000095014403012147/0000950144-03-012147-index.htm,"Current report, items 5 and 7

Acc-no: 0000950144-03-012147 Size: 3 MB            ",2003-11-03,033-80625,"033-80625
03973363         ",NULL,"2021-05-23 00:19:02"
245103,0001381958,15-15D,/Archives/edgar/data/1381958/000105640407000725/0001056404-07-000725-index.htm,"Suspension of duty to report [Section 13 and 15(d)]
Acc-no: 0001056404-07-000725 (34 Act)  Size: 4 KB            ",2007-01-26,333-130961-30,"333-130961-30
07554256         ",NULL,"2021-05-23 01:46:08"
292585,0001556811,10-D,/Archives/edgar/data/1556811/000119312516555923/0001193125-16-555923-index.htm,"Asset-Backed Issuer Distribution Report [Section 13 or 15(d) of the Securities Exchange Act of 1934]
Acc-no: 0001193125-16-555923 (34 Act)  Size: 841 KB            ",2016-04-26,333-166711-02,"333-166711-02
161591354         ",NULL,"2021-05-23 02:03:22"
290219,0001552111,10-D,/Archives/edgar/data/1552111/000120864614000191/0001208646-14-000191-index.htm,"Asset-Backed Issuer Distribution Report [Section 13 or 15(d) of the Securities Exchange Act of 1934]
Acc-no: 0001208646-14-000191 (34 Act)  Size: 341 KB            ",2014-11-17,333-182087-01,"333-182087-01
141226355         ",NULL,"2021-05-23 02:02:57"
223516,0001351159,REGDEX,/Archives/edgar/data/1351159/999999999706003127/9999999997-06-003127-index.htm,"[Paper]
Notice of Sale of Securities [Regulation D and Section 4(6) of the Securities Act of 1933], item 06

Acc-no: 9999999997-06-003127 (34 Act)  Size: 1 KB            ",2006-01-23,021-85530,"021-85530
06022582         ",NULL,"2021-05-23 01:34:26"
248452,0001384091,10-K,/Archives/edgar/data/1384091/000113699907000525/0001136999-07-000525-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]
Acc-no: 0001136999-07-000525 (34 Act)  Size: 528 KB            ",2007-03-30,333-131374-36,"333-131374-36
07729882         ",NULL,"2021-05-23 01:47:03"
361941,0001771501,10-D,/Archives/edgar/data/1771501/000105640420000319/0001056404-20-000319-index.htm,"Asset-Backed Issuer Distribution Report [Section 13 or 15(d) of the Securities Exchange Act of 1934]
Acc-no: 0001056404-20-000319 (34 Act)  Size: 2 MB            ",2020-01-23,333-226082-02,"333-226082-02
20541751         ",NULL,"2021-05-23 02:23:21"
252396,0001389354,10-D,/Archives/edgar/data/1389354/000114177607000238/0001141776-07-000238-index.htm,"Asset-Backed Issuer Distribution Report [Section 13 or 15(d) of the Securities Exchange Act of 1934]
Acc-no: 0001141776-07-000238 (34 Act)  Size: 57 KB            ",2007-11-01,333-138237-07,"333-138237-07
071205421         ",NULL,"2021-05-23 01:48:44"
211852,0001335947,6-K/A,/Archives/edgar/data/1335947/000115697306001059/0001156973-06-001059-index.htm,"[Amend]
 Report of foreign issuer [Rules 13a-16 and 15d-16]
Acc-no: 0001156973-06-001059 (34 Act)  Size: 47 KB            ",2006-09-22,000-51971,"000-51971
061104952         ",NULL,"2021-05-23 01:26:32"
313599,0001613766,10-D,/Archives/edgar/data/1613766/000114036119008758/0001140361-19-008758-index.htm,"Asset-Backed Issuer Distribution Report [Section 13 or 15(d) of the Securities Exchange Act of 1934]
Acc-no: 0001140361-19-008758 (34 Act)  Size: 396 KB            ",2019-05-09,333-190926-08,"333-190926-08
19809217         ",NULL,"2021-05-23 02:08:52"
156886,0001232298,6-K,/Archives/edgar/data/1232298/000115697304000220/0001156973-04-000220-index.htm,"Report of foreign issuer [Rules 13a-16 and 15d-16]
Acc-no: 0001156973-04-000220 Size: 45 KB            ",2004-02-26,333-105289,"333-105289
04629753         ",NULL,"2021-05-23 00:56:37"
264787,0001407297,10-D,/Archives/edgar/data/1407297/000105640407003826/0001056404-07-003826-index.htm,"Asset-Backed Issuer Distribution Report [Section 13 or 15(d) of the Securities Exchange Act of 1934]
Acc-no: 0001056404-07-003826 (34 Act)  Size: 65 KB            ",2007-12-03,333-131288-03,"333-131288-03
071279602         ",NULL,"2021-05-23 01:54:02"
190629,0001299276,10-K,/Archives/edgar/data/1299276/000105117005000187/0001051170-05-000187-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]
Acc-no: 0001051170-05-000187 (34 Act)  Size: 64 KB            ",2005-03-31,333-100818-45,"333-100818-45
05716378         ",NULL,"2021-05-23 01:12:20"
253029,0001389936,10-D,/Archives/edgar/data/1389936/000101996515000045/0001019965-15-000045-index.htm,"Asset-Backed Issuer Distribution Report [Section 13 or 15(d) of the Securities Exchange Act of 1934]
Acc-no: 0001019965-15-000045 (34 Act)  Size: 77 KB            ",2015-03-06,001-33331,"001-33331
15680420         ",NULL,"2021-05-23 01:48:59"
194824,0001309310,8-K,/Archives/edgar/data/1309310/000130931004000003/0001309310-04-000003-index.htm,"Current report, items 8.01 and 9.01

Acc-no: 0001309310-04-000003 (34 Act)  Size: 889 KB            ",2004-12-17,333-117232-11,"333-117232-11
041209934         ",NULL,"2021-05-23 01:15:44"
257886,0001396549,FWP,/Archives/edgar/data/1396549/000006598407000136/0000065984-07-000136-index.htm,"Filing under Securities Act Rules 163/433 of free writing prospectuses
Acc-no: 0000065984-07-000136 (34 Act)  Size: 126 KB            ",2007-06-11,333-142252-01,"333-142252-01
07911216         ",NULL,"2021-05-23 01:51:19"
290725,0001552328,FWP,/Archives/edgar/data/1552328/000153949712000292/0001539497-12-000292-index.htm,"Filing under Securities Act Rules 163/433 of free writing prospectuses
Acc-no: 0001539497-12-000292 (34 Act)  Size: 2 MB            ",2012-06-15,333-177354-02,"333-177354-02
12910914         ",NULL,"2021-05-23 02:03:04"
202150,0001321779,8-K,/Archives/edgar/data/1321779/000095013305002888/0000950133-05-002888-index.htm,"Current report, items 8.01 and 9.01

Acc-no: 0000950133-05-002888 (34 Act)  Size: 373 KB            ",2005-06-29,333-97247-07,"333-97247-07
05924124         ",NULL,"2021-05-23 01:20:34"
